鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
士林區,房地(土地+建物),臺北市士林區德行東路240巷1~30號,35.19,住,,,1051130,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750507,136.09,4,2,2,有,無,18600000,136674,,0.0,0,,RPOOMLKLJHMFFEA07CA
士林區,房地(土地+建物),臺北市士林區天母東路31~60號,32.98,商,,,1051130,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761105,182.77,4,2,2,有,無,36200000,198063,,0.0,0,,RPTSMLNLJHMFFEA28CA
北投區,房地(土地+建物),臺北市北投區復興四路12巷1~30號,30.94,住,,,1051104,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810813,99.72999999999999,2,1,2,有,有,11700000,117317,,0.0,0,,RPRTMLNLJHMFFEA18CA
北投區,房地(土地+建物),臺北市北投區永興路一段31~60號,9.56,商,,,1051205,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631212,31.22,4,2,1,有,無,2200000,70468,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLRKJHMFFEA77CA
士林區,房地(土地+建物),臺北市士林區葫蘆街54巷31~60號,31.33,住,,,1051118,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0580204,73.01,2,2,1,有,無,8200000,112313,,0.0,0,,RPQNMLQKJHMFFEA67CA
北投區,房地(土地+建物),臺北市北投區東華街一段400巷1~30號,33.33,住,,,1051121,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0601224,64.4,2,1,1,有,無,10600000,164596,,0.0,0,,RPTPMLKKJHMFFEA57CA
士林區,房地(土地+建物),臺北市士林區天母北路31~60號,41.33,住,,,1051219,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0590901,81.0,3,2,1,有,無,12500000,154321,,0.0,0,,RPUOMLKKJHMFFEA57CA
士林區,房地(土地+建物),臺北市士林區中社路二段31~60號,66.0,住,,,1051217,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650406,68.8,3,1,1,有,無,8330000,121076,,0.0,0,,RPSNMLLKJHMFFEA37CA
士林區,房地(土地+建物),臺北市士林區天母北路1~30號,24.38,住,,,1051216,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660611,134.91,3,2,2,有,有,20600000,152694,,0.0,0,,RPTNMLLKJHMFFEA47CA
北投區,房地(土地+建物),臺北市北投區溫泉路91~120號,23.89,其他,,,1051202,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740926,103.73,3,2,2,有,有,8200000,79051,,0.0,0,含增建或未登記建物。,RPOPMLMKJHMFFEA27CA
士林區,土地,富安段三小段391~420地號,409.42,其他,,,1051219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22600000,55200,,0.0,0,,RPQNMLPKJHMFFEA57CA
士林區,房地(土地+建物),臺北市士林區美崙街86巷1~30號,31.0,住,,,1051116,土地1建物1車位0,全,,透天厝,住家用,加強磚造,0551101,46.46,5,2,2,有,無,7200000,154972,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPQNMLKKJHMFFEA07CA
北投區,房地(土地+建物),臺北市北投區豐年路二段61~90號,26.67,住,,,1051212,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661229,104.24,3,2,1,有,無,3830000,36742,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTOMLQJJHMFFEA97CA
南港區,房地(土地+建物),臺北市南港區成福路31~60號,26.77,住,,,1030511,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050920,110.82,2,2,2,有,無,24880000,224508,,0.0,0,1.本案為預售合約價格。2.雨遮6.78平方公尺，不計價。,RPWOMLRKJHMFFDA38CA
南港區,房地(土地+建物)+車位,臺北市南港區成福路31~60號,26.81,住,,,1030129,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050920,122.13,2,2,2,有,無,28630000,240751,升降機械,11.31,1950000,1.本案為預售合約價格。2.雨遮6.78平方公尺，不計價。,RPXOMLRKJHMFFDA48CA
南港區,房地(土地+建物)+車位,臺北市南港區成福路31~60號,17.51,住,,,1030129,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050920,84.00999999999999,2,1,1,有,無,18290000,226823,升降機械,11.31,1800000,1.本案為預售合約價格。2.雨遮2.69平方公尺，不計價。,RPPPMLRKJHMFFDA77CA
南港區,房地(土地+建物)+車位,臺北市南港區成福路31~60號,17.51,住,,,1030129,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050920,84.00999999999999,2,1,1,有,無,19290000,243329,升降機械,11.31,1600000,1.本案為預售合約價格。2.雨遮2.69平方公尺，不計價。,RPQPMLRKJHMFFDA87CA
南港區,房地(土地+建物),臺北市南港區成福路31~60號,17.46,住,,,1030423,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050920,72.7,2,1,1,有,無,17390000,239202,,0.0,0,1.本案為預售合約價格。2.雨遮2.69平方公尺，不計價。,RPRPMLRKJHMFFDA97CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段1~30號,18.5,住,,,1051202,土地6建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710227,158.32999999999998,4,2,2,有,有,39500000,249479,,0.0,0,,RPUNMLTKJHMFFDA28CA
信義區,房地(土地+建物),臺北市信義區吳興街600巷91~120號,22.82,住,,,1051114,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810806,122.92999999999999,3,2,2,有,有,10000000,81347,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTOMLMJKHMFFDA57CA
信義區,房地(土地+建物)+車位,臺北市信義區吳興街181~210號,24.63,商,,,1051114,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810505,151.8,3,2,2,有,無,13000000,85639,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPVOMLMJKHMFFDA77CA
南港區,房地(土地+建物)+車位,臺北市南港區南港路二段151~180號,35.49,住,,,1051120,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851022,181.29999999999998,3,0,2,有,有,23200000,127965,坡道平面,0.0,0,內含獨立產權車位，未包含在棟數內。本案車位面積無法概算。含增建或未登記建物。,RPPOMLMKJHMFFDA17CA
信義區,房地(土地+建物),臺北市信義區永吉路200巷61弄1~30號,9.8,住,,,1051202,土地1建物1車位0,三層,五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1040723,50.78,1,0,1,有,無,14300000,281607,,0.0,0,,RPWOMLMKJHMFFDA87CA
松山區,房地(土地+建物),臺北市松山區撫遠街389巷31~60號,31.62,住,,,1051121,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.23,2,2,1,有,無,6800000,82695,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOPMLQJJHMFFDA47CA
內湖區,房地(土地+建物),臺北市內湖區成功路四段181~210號,3.67,住,,,1051226,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0690131,22.73,5,2,2,有,無,2200000,96831,,0.0,0,1.持分交易2.畸零地或有合併使用之交易。,RPPNMLLMJHMFFCA07CA
中山區,房地(土地+建物),臺北市中山區新生北路三段56巷1~30號,3.81,商,,,1051028,土地1建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700410,40.01,1,1,1,有,有,7900000,197451,,0.0,0,,RPQOMLNJKHMFFCA27CA
信義區,房地(土地+建物),臺北市信義區光復南路417巷211~240號,22.24,住,,,1051121,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.94,3,2,2,有,無,13000000,108388,,0.0,0,親友間之交易。,RPOPMLOJJHMFFDA27CA
南港區,房地(土地+建物),臺北市南港區松河街271~300號,14.59,商,,,1051104,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970306,114.22999999999999,3,2,2,有,有,21880000,191543,,0.0,0,含增建或未登記建物。,RPQNMLPJJHMFFDA37CA
松山區,房地(土地+建物),臺北市松山區八德路四段106巷2弄1~30號,36.25,住,,,1051123,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,加強磚造,,104.48,3,2,1,有,無,15850000,151704,,0.0,0,含增建或未登記建物。,RPSNMLPJJHMFFDA57CA
信義區,房地(土地+建物),臺北市信義區基隆路一段35巷7弄1~30號,14.83,住,,,1051218,土地1建物1車位0,二層，電梯樓梯間,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841026,55.99,2,2,1,有,無,9500000,169673,,0.0,0,含增建或未登記建物。,RPTNMLPJJHMFFDA67CA
信義區,房地(土地+建物),臺北市信義區光復南路519巷1~30號,4.02,商,,,1051202,土地1建物1車位0,一層,十四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0910925,27.98,1,2,1,有,有,10300000,368120,,0.0,0,含增建或未登記建物。,RPUNMLPJJHMFFDA77CA
中正區,房地(土地+建物),臺北市中正區和平西路二段16巷1~30號,23.15,住,,,1051220,土地1建物1車位0,二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0620503,67.4,2,1,1,有,有,15580000,231157,,0.0,0,,RPVNMLRKJHMFFAA87CA
文山區,房地(土地+建物),臺北市文山區興隆路三段207巷13弄1~30號,55.79,住,,,1051204,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710225,114.61,3,2,2,有,有,9000000,78527,,0.0,0,含增建或未登記建物。,RPRNMLPJJHMFFAA17CA
文山區,房地(土地+建物),臺北市文山區興隆路二段203巷121~150號,18.17,住,,,1051126,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860623,76.07,2,2,1,有,有,11000000,144604,,0.0,0,含增建或未登記建物。,RPTNMLPJJHMFFAA37CA
文山區,房地(土地+建物),臺北市文山區秀明路一段19巷5弄1~30號,26.91,住,,,1051122,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720530,100.66,3,2,1,有,無,10500000,104312,,0.0,0,含增建或未登記建物。,RPWNMLPJJHMFFAA67CA
萬華區,房地(土地+建物),臺北市萬華區萬大路486巷59弄1~30號,17.75,住,,,1051213,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580613,55.94,3,1,1,有,無,7100000,126922,,0.0,0,,RPXNMLLKJHMFFBA57CA
萬華區,房地(土地+建物),臺北市萬華區萬大路486巷37弄1~30號,20.25,住,,,1051212,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580213,57.36,2,2,1,有,無,6200000,108089,,0.0,0,含增建或未登記建物。,RPQNMLPJJHMFFBA17CA
萬華區,房地(土地+建物),臺北市萬華區長順街48巷1~30號,72.0,住,,,1051128,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,82.86,4,2,2,有,無,15000000,181028,,0.0,0,,RPSNMLPJJHMFFBA37CA
大同區,房地(土地+建物),臺北市大同區民生西路211~240號,5.12,商,,,1051204,土地1建物1車位0,十二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0930916,48.69,2,1,1,有,有,8450000,173547,,0.0,0,含增建或未登記建物。,RPUNMLPJJHMFFBA57CA
大同區,房地(土地+建物),臺北市大同區延平北路三段61~90號,34.75,住,,,1051222,土地1建物1車位0,一層，騎樓,三層,店面(店鋪),,磚造,,86.34,3,1,1,有,無,22000000,254807,,0.0,0,,RPQOMLNKJHMFFBA17CA
大同區,房地(土地+建物),臺北市大同區長安西路331~360號,10.25,商,,,1051103,土地1建物1車位0,六層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0760219,132.48000000000002,3,2,2,有,有,18820000,142059,,0.0,0,,RPVNMLQKJHMFFBA87CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,9.18,商,,,1050913,土地1建物1車位1,六層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,164.62,3,2,2,有,有,30100000,208524,坡道平面,33.7,2800000,,RPROMLNLJHMFFBA37CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.53,商,,,1051214,土地1建物1車位0,二十二層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,52.129999999999995,1,1,1,有,有,10720000,205600,,0.0,0,,RPSOMLNLJHMFFBA47CA
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路91~120號,6.47,商,,,1051209,土地1建物1車位1,二十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,124.6,3,2,1,有,有,20880000,207678,坡道平面,33.7,2000000,,RPTOMLNLJHMFFBA57CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.46,商,,,1051209,土地1建物1車位0,十四層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,51.230000000000004,1,1,1,有,有,9300000,181534,,0.0,0,,RPUOMLNLJHMFFBA67CA
中正區,車位,臺北市中正區中華路一段1~30號,0.08,商,,,1051220,土地0建物0車位1,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,1041214,11.75,0,0,0,有,有,440000,,坡道平面,11.71,440000,車位調整(機械車位變更平面車位)差額持分移轉,RPWPMLTKJHMFFBA48CA
內湖區,房地(土地+建物)+車位,臺北市中山區新明路331~360號,17.27,工,,,1051122,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980403,106.81,0,0,0,無,有,17000000,159161,坡道機械,0.0,0,,RPWOMLNLJHMFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路208巷31~60號,53.1,住,,,1051115,土地1建物1車位2,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831229,331.75,5,3,3,有,有,48000000,144687,坡道平面,0.0,0,,RPWOMLTKJHMFFCA48CA
內湖區,房地(土地+建物),臺北市內湖區江南街91~120號,31.3,住,,,1051129,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750725,114.68,3,1,2,有,無,15000000,130799,,0.0,0,,RPWNMLQKJHMFFCA08CA
中山區,房地(土地+建物),臺北市中山區中山北路二段62巷1~30號,5.97,商,,,1051121,土地2建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960711,34.24,1,0,1,有,無,7000000,204439,,0.0,0,,RPQOMLQKJHMFFCA57CA
內湖區,房地(土地+建物),臺北市中山區內湖路二段103巷31~60號,25.16,住,,,1051202,土地2建物2車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711126,178.72,3,2,1,有,無,37800000,211504,,0.0,0,,RPOQMLMKJHMFFCA17CA
中山區,房地(土地+建物),臺北市中山區中山北路二段26巷1~30號,40.71,住,,,1051212,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0651207,194.6,3,2,2,有,無,25600000,131552,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXNMLPJJHMFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段211~240號,14.35,商,,,1051124,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0960913,114.99000000000001,3,2,1,有,有,15800000,137403,升降機械,7.62,0,含增建或未登記建物。,RPPOMLPJJHMFFCA27CA
中山區,土地,中山段三小段1~30地號,14.54,商,,,1051215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10380000,713893,,0.0,0,土地遭占用+急買急賣。,RPXOMLPJJHMFFCA08CA
中山區,房地(土地+建物),臺北市中山區雙城街3巷1~30號,5.62,商,,,1051130,土地1建物1車位0,七層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841201,38.629999999999995,1,1,1,有,有,6550000,169557,,0.0,0,含增建或未登記建物。,RPUPMLPJJHMFFCA87CA
中山區,房地(土地+建物),臺北市中山區農安街31~60號,4.68,商,,,1051122,土地1建物1車位0,五層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0680412,41.03,1,1,1,有,有,6800000,165732,,0.0,0,,RPUQMLPJJHMFFCA97CA
中山區,房地(土地+建物),臺北市中山區林森北路361~390號,2.85,商,,,1051202,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0740520,33.45,1,0,1,有,有,4000000,119581,,0.0,0,,RPPNMLQJJHMFFCA27CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段47巷22弄1~30號,37.03,住,,,1051122,土地2建物1車位1,一層，地下一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821115,191.12,4,2,2,有,有,29000000,151737,坡道平面,0.0,0,價格含增建、車位面積無法概算,RPQQMLQJJHMFFCA67CA
大安區,房地(土地+建物),臺北市大安區仁愛路四段91巷1~30號,22.36,商,,,1051128,土地1建物1車位0,一層,七層,辦公商業大樓,住家用,鋼筋混凝土造,,164.92,0,0,1,無,有,77000000,466893,,0.0,0,,RPROMLPJJHMFFFA87DA
大安區,房地(土地+建物),臺北市大安區敦化南路一段270巷1~30號,20.16,商,,,1051128,土地1建物1車位0,二層,七層,辦公商業大樓,住家用,鋼筋混凝土造,,136.66,3,1,1,有,有,41000000,300015,,0.0,0,,RPSOMLPJJHMFFFA97DA
北投區,房地(土地+建物)+車位,臺北市北投區明德路271~300號,11.87,住,,,1051207,土地1建物1車位1,八層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0890426,66.78999999999999,1,1,1,有,有,8450000,126516,坡道機械,0.0,1300000,,RPOOMLTJJHMFFEA87DA
大安區,房地(土地+建物),臺北市大安區和平東路二段331~360號,5.05,商,,,1051127,土地2建物1車位0,十層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0850930,36.620000000000005,1,1,1,有,有,8000000,218460,,0.0,0,,RPQOMLNKJHMFFFA57CA
萬華區,房地(土地+建物),臺北市萬華區西園路二段320巷55弄1~30號,32.0,住,,,1051213,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0620906,74.12,3,1,1,有,無,7636400,103028,,0.0,0,,RPSNMLRKJHMFFBA77DA
文山區,房地(土地+建物)+車位,臺北市文山區和興路44巷31~60號,36.62,住,,,1051116,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840110,141.51,3,2,2,有,有,21500000,151933,坡道平面,0.0,0,含增建或未登記建物。,RPQNMLRJJHMFFAA37DA
